file_id,page,line,original_text,categ,quality_score,model_category,model_keywords_cs,candidate_terms,gold_category,gold_keywords_cs,annotator_note
CTX199603106,4,41,by mohl vzhledem k linii své vnější líce náležet již k vlastnímu,Clear,0.9812,,,,,,
CTX199603106,4,42,tělu pilíře a nikoliv k jeho jižnímu zhlaví. Niveleta koruny,Clear,0.9757,,,pilíř,,,
CTX199603106,4,43,"dochovaného zdivá (188,9 m) odpovídá horní, ústupkem an*ené parti1",Noisy,0.7918,,,,,,
CTX199603106,4,44,,Empty,0.0,,,,,,
CTX199603106,4,45,3,Non-text,0.0,,,,,,
CTX199603106,5,1,3406/45,Non-text,0.0,,,,,,
CTX199603106,5,2,zhlaví pilíře. Nasazení spodní cca o 65 cm roze f řené části,Clear,0.8617,,,pilíř,,,
CTX199603106,5,3,,Empty,0.0,,,,,,
CTX199603106,5,4,"u následujících dvou pilířů mostu se nachází v úrovni 186,1 - 186,2",Noisy,0.7999,,,pilíř; most,,,
CTX199603106,5,5,,Empty,0.0,,,,,,
CTX199603106,5,6,■ n. m. a přechod ve střechoví té vertikální ukončení zhlaví evidujeme,Clear,0.8399,,,,,,
CTX199603106,5,7,,Empty,0.0,,,,,,
CTX199603106,5,8,"ve výšce cca 192,8 • n. e. Rozpon oblouku mezi tímto pil I řem",Noisy,0.7999,,,,,,
CTX199603106,5,9,,Empty,0.0,,,,,,
CTX199603106,5,10,a pi 1ířem nesoucím Staroměstskou mosteckou věž by činí 1 zhruba 19 m.,Clear,0.8657,,,věž,,,
CTX199603106,5,11,,Empty,0.0,,,,,,
CTX199603106,5,12,Vzdálenost mezi následujícími pilíři ve vltavském řečišti kolísá,Clear,0.9905,,,pilíř,,,
CTX199603106,5,13,,Empty,0.0,,,,,,
CTX199603106,5,14,"zhruba mezi 20,5 až 22 m. Menší rozpon oblouku u břehu nepovažujeme",Clear,0.8849,,,,,,
CTX199603106,5,15,za výjimečný zjev. Provedenou dokumentací tak byla potvrzena,Clear,0.981,,,dokumentace,,,
CTX199603106,5,16,existence donedávna neznámého pilíře Karlova mostu. Přesné situování,Clear,0.9665,,,pilíř; most,,,
CTX199603106,5,17,,Empty,0.0,,,,,,
CTX199603106,5,18,stabilizovaného pravého břehu Vltavy zůstává otázkou. Je třeba jej,Clear,0.9798,,,,,,
CTX199603106,5,19,,Empty,0.0,,,,,,
CTX199603106,5,20,"předpokládat v těsném východním sousedství zjištěného pilíře,",Clear,0.9732,,,pilíř,,,
CTX199603106,5,21,,Empty,0.0,,,,,,
CTX199603106,5,22,protože pozůstatky románské (kvádříkový dům v Colloredo,Clear,0.9634,,,dům,,,
CTX199603106,5,23,,Empty,0.0,,,,,,
CTX199603106,5,24,- Mannsfeldském paláci čp. 189/1) a raně gotické zástavby,Noisy,0.7999,,,palác,,,
CTX199603106,5,25,,Empty,0.0,,,,,,
CTX199603106,5,26,(křižovnícký kostel sv. Františka) jsou v bezprostřední blízkosti.,Clear,0.9161,,,kostel,,,
CTX199603106,6,1,Literatura,Clear,0.9334,,,,,,
CTX199603106,6,2,,Empty,0.0,,,,,,
CTX199603106,6,3,840./46,Non-text,0.0,,,,,,
CTX199603106,6,4,,Empty,0.0,,,,,,
CTX199603106,6,5,"Muk Jan 1988, Stavební historie, in: Pasport domu p. 193/1.",Clear,0.8,,,dům,,,
CTX199603106,6,6,SÚRPMO Praha.,Clear,0.8673,,,,,,
CTX199603106,6,7,,Empty,0.0,,,,,,
CTX199603106,6,8,"Vilímková Milada - Ebel Martin 1988, Stručné dějiny budovy, in:",Clear,0.8462,,,budova,,,
CTX199603106,6,9,Pasport domu čp. 193/1. SÚRPMO Praha.,Noisy,0.7897,,,dům,,,
CTX199603106,6,10,,Empty,0.0,,,,,,
CTX199603106,6,11,Popis fotografií,Clear,0.9328,,,,,,
CTX199603106,6,12,,Empty,0.0,,,,,,
CTX199603106,6,13,Foto 1. Odhalená líc pískovcového obkladu pilíře. Vlevo nevelký,Clear,0.9285,,,pilíř,,,
CTX199603106,6,14,úsek dochovaných čtyř řádků. Pohled od jihozápadu. Archiv,Clear,0.9684,,,,,,
CTX199603106,6,15,"PÚPP, č. fot. 56 814. Foto K. Fink.",Noisy,0.7083,,,,,,
CTX199603106,6,16,,Empty,0.0,,,,,,
CTX199603106,6,17,Foto 2. Střední partie odkryté líce pískovcového obkladu,Clear,0.9326,,,,,,
CTX199603106,6,18,pilíře s důlky pro uchycení kvádrů do zednických kleští. Pohled,Clear,0.9772,,,pilíř; kleště,,,
CTX199603106,6,19,"od západu. Archiv PÚPP, č. fot. 56 815. Foto K. Fink.",Clear,0.8,,,,,,
CTX199603106,6,20,,Empty,0.0,,,,,,
CTX199603106,6,21,Foto 3. Detail odhaleného líce pískovcového obkladu pilíře,Clear,0.929,,,pilíř,,,
CTX199603106,6,22,"s rozetřenou maltou spár. Pohled od jihu. Archív PÚPP, č. fot.",Clear,0.8849,,,malta,,,
CTX199603106,6,23,56 816. Foto K. Fink.,Noisy,0.7119,,,,,,
CTX199603106,6,24,,Empty,0.0,,,,,,
CTX199603106,6,25,Plánek č. 1. Půdorys domu čp. 193/1 v úrovni suterénu,Clear,0.806,,,dům,,,
CTX199603106,6,26,s vynesením nálezu. 1 - pískovcový obklad pilíře 2 - zachycené,Clear,0.8242,,,pilíř,,,
CTX199603106,6,27,opukové zdlvo jádra pilíře 3 - předpokládaný průběh líce,Clear,0.887,,,pilíř,,,
CTX199603106,6,28,Pilíře. Zaměření a kresba J. Mourek.,Clear,0.8738,,,pilíř,,,
CTX199603106,6,29,,Empty,0.0,,,,,,
CTX199603106,6,30,Plánek č. 2. ŠlrSÍ situace prvního staroměstského pilíře.,Clear,0.8227,,,pilíř,,,
CTX199603106,6,31,Kresba J. Mourek.,Trash,0.5499,,,,,,
CTX199603106,6,32,,Empty,0.0,,,,,,
CTX199603106,6,33,5,Non-text,0.0,,,,,,
CTX199603106,8,1,3,Non-text,0.0,,,,,,
CTX199603106,9,1,Plánek č. 1,Noisy,0.55,,,,,,
CTX199603106,9,2,,Empty,0.0,,,,,,
CTX199603106,9,3,Vltava,Clear,0.8717,,,,,,
CTX199603106,9,4,,Empty,0.0,,,,,,
CTX199603106,9,5,■ 1 %2,Non-text,0.0,,,,,,
CTX199603106,9,6,3,Non-text,0.0,,,,,,
CTX200603179,1,1,"BÍTOV U KONĚPRUS, OKR. BEROUN - STAVBA ELEKTRICKÉ PŘÍPOJKY K RD",Noisy,0.7999,,,okr; stavba,,,
CTX200603179,1,2,ČP. 10,Non-text,0.0,,,,,,
CTX200603179,1,3,NÁLEZOVÁ ZPRÁVA O ARCHEOLOGICKÉM DOHLEDU P,Clear,0.8721,,,,,,
CTX200603179,1,4,*AVerPEPNeblogický ústav,Noisy,0.5499,,,,,,
CTX200603179,1,5,ÚAPPSČ PRAHA,Clear,0.8,,,,,,
CTX200603179,1,6,09° 1 0 -04- 2006,Noisy,0.55,,,,,,
CTX200603179,1,7,Zprávu podává: DANIEL STOLZ,Clear,0.9622,,,,,,
CTX200603179,1,8,,Empty,0.0,,,,,,
CTX200603179,1,9,"c,",Non-text,0.0,,,,,,
CTX200603179,1,10,Čislo jednací: 424/05 Kl,Clear,0.8,,,,,,
CTX200603179,1,11,,Empty,0.0,,,,,,
CTX200603179,1,12,Základní údaje:,Clear,0.9476,,,,,,
CTX200603179,1,13,Katastrální území: Bítov u Koněprus,Clear,0.9456,,,,,,
CTX200603179,1,14,Lokalita:,Clear,0.898,,,,,,
CTX200603179,1,15,Parcelní čislo: 18,Clear,0.8291,,,,,,
CTX200603179,1,16,Okres Beroun,Clear,0.9086,,,,,,
CTX200603179,1,17,Lokalizace v mapě 1:10 000:,Noisy,0.7999,,,,,,
CTX200603179,1,18,Mapový list 12-41-17 okolo bodu 68/217 mm od Z a J sekční čáry,Clear,0.8392,,,,,,
CTX200603179,1,19,Název a druh akce: Stavba elektrické přípojky k RD čp. 10,Noisy,0.7999,,,stavba,,,
CTX200603179,1,20,"Investor: Václav Kubík, Tyršova 75, 266 01 Beroun",Noisy,0.7999,,,,,,
CTX200603179,1,21,"Základní metoda archeologického výzkumu, dohled",Clear,0.9715,,,,,,
CTX200603179,1,22,Doba výzkumu: únor 2005,Noisy,0.7999,,,,,,
CTX200603179,1,23,,Empty,0.0,,,,,,
CTX200603179,1,24,Okolnosti a cil \ýzkumu:,Clear,0.8592,,,,,,
CTX200603179,1,25,Byla provedena kontrola odkrytých výkopů.,Clear,0.9626,,,výkop,,,
CTX200603179,1,26,,Empty,0.0,,,,,,
CTX200603179,1,27,Zaměřeni:,Clear,0.9414,,,,,,
CTX200603179,1,28,Zaměřeni bylo provedeno do základní mapy 1:10 000.,Noisy,0.7999,,,,,,
CTX200603179,1,29,,Empty,0.0,,,,,,
CTX200603179,1,30,Popis terénni situace:,Clear,0.8374,,,,,,
CTX200603179,1,31,Ve výkopu byly zjištěny pouze geologické situace,Clear,0.985,,,výkop,,,
CTX200603179,1,32,,Empty,0.0,,,,,,
CTX200603179,1,33,Zhodnoceni:,Clear,0.8881,,,,,,
CTX200603179,1,34,Nebyly porušeny archeologické situace.,Clear,0.9651,,,,,,
CTX200603179,1,35,,Empty,0.0,,,,,,
CTX200603179,1,36,V Kladně 30. 12. 2005 Mgr. Daniel Stolz,Noisy,0.7999,,,,,,
CTX200603179,3,1,ÚSTAV ARCHEOLOGICKÉ PAMÁTKOVÉ,Clear,0.978,,,,,,
CTX200603179,3,2,PÉČE STŘEDNÍCH ČECH,Clear,0.9716,,,,,,
CTX200603179,3,3,EXPERTNÍ LIST KE STAVBĚ,Clear,0.8956,,,stavba,,,
CTX200603179,3,4,,Empty,0.0,,,,,,
CTX200603179,3,5,Dokument je určen pro investora stavby jako doklad realizovaného záchranného,Clear,0.9776,,,stavba,,,
CTX200603179,3,6,výzkumu. Je nedílnou součástí konkrétní stavební akce.,Clear,0.9696,,,,,,
CTX200603179,3,7,V souvislosti s jinou stavební aktivitou je neplatný.,Clear,0.9741,,,,,,
CTX200603179,3,8,"""* * —* L.A*t**? * """,Non-text,0.0,,,,,,
CTX200603179,3,9,"LOKALITA: BÍTOV U KONĚPRUS,PCI8TT._ . .",Noisy,0.6141,,,,,,
CTX200603179,3,10,7--WE * ----- - ser- ■■ • -*-,Non-text,0.0,,,,,,
CTX200603179,3,11,,Empty,0.0,,,,,,
CTX200603179,3,12,KATASTRÁLNÍ UZEMÍ: BTOVU KONĚPRUS-A OKRES:,Clear,0.9203,,,,,,
CTX200603179,3,13,"k- - : .** - - r # * WĚ. -- "" w ' -*** * • ** v •* w",Non-text,0.0,,,,,,
CTX200603179,3,14,•7. - • .. -* - mxei---r- ------,Non-text,0.0,,,,,,
CTX200603179,3,15,"- -**,* er.**u . Je., - ». *• . r",Non-text,0.0,,,,,,
CTX200603179,3,16,"MAPA ZM 1:10.000 12-41-17 bodu 68/217;mmodZ a J sekční,čáry",Clear,0.8,,,,,,
CTX200603179,3,17,,Empty,0.0,,,,,,
CTX200603179,3,18,INVESTOR: VÁCLAVKUBIK- •,Noisy,0.7419,,,,,,
CTX200603179,3,19,TYRSOVA5===aras ..v 277,Trash,0.4534,,,,,,
CTX200603179,3,20,"266 01 BEROUN 2=: aEsne "" K- . - -",Trash,0.3875,,,,,,
CTX200603179,3,21,"• .,)*$‘ *r***.**- * uwee’-*-—+am-*-- =*=*-r-o-. ved-r n-* ■ -",Non-text,0.0,,,,,,
CTX200603179,3,22,- * -**=. ■■ wy ew.t-u U**okv* • -**.*=■ -,Non-text,0.0,,,,,,
CTX200603179,3,23,NÁZEVADRUHSTAVBY:ELEKTRICKÄPRPOJKANNK-RDČP. 10,Noisy,0.6993,,,,,,
CTX200603179,3,24,,Empty,0.0,,,,,,
CTX200603179,3,25,DOBA VÝZKUMU: ÚNOR 2005,Clear,0.8705,,,,,,
CTX200603179,3,26,,Empty,0.0,,,,,,
CTX200603179,3,27,"[r "" A , 1 Ťy I] h A * ,7 *",Non-text,0.0,,,,,,
CTX200603179,3,28,FORMA ARCHEOLOGICKÉHO_VÝZKUMU: DOHLED,Noisy,0.7927,,,,,,
CTX200603179,3,29,"(2 7 M Ä V,:",Non-text,0.0,,,,,,
CTX200603179,3,30,VÝSLEDEK: NEBYLY ZACHYCENY ARCHEOLOGICKÉ SITUACE. BYLO,Clear,0.9636,,,,,,
CTX200603179,3,31,ZDOKUMENTOVÁNO POUZE GEOLOGICKÉ PODLOŽÍ.,Clear,0.9617,,,,,,
CTX200603179,3,32,,Empty,0.0,,,,,,
CTX200603179,3,33,"ÚZEMÍ ZASAŽENÉ STAVEBNÍ ČINNOSTÍ POSOUDIL: MGR. DANIEL STOLZ, .A.",Clear,0.9254,,,,,,
CTX200603179,3,34,ewa esmafkOV e,Trash,0.4922,,,,,,
CTX200603179,3,35,. LEACOVISTEKAAPApuc,Trash,0.4246,,,,,,
CTX200603179,3,36,DATUM: 10.5. 2005 C.J. 119/2005 KL PODPIS: NoOL,Noisy,0.6084,,,,,,
CTX201405311,1,1,Č. akce 45938,Clear,0.8,,,,,,
CTX201405311,1,2,"ARCHEOLOGICKÝ ÚSTAV AKADEMIE VĚD ČR, Praha, v.v.i.",Noisy,0.7999,,,,,,
CTX201405311,1,3,"118 01 Praha 1 - Malá Strana, Letenská 4",Noisy,0.7482,,,,,,
CTX201405311,1,4,"Pracoviště Kutná Hora, Hloušecká 609, 284 01 Kutná Hora",Noisy,0.7999,,,,,,
CTX201405311,1,5,"tel.: 327 511 730, e-mail: archeologiekh@seznam.cz",Noisy,0.6279,,,,,,
CTX201405311,1,6,V Kutné Hoře 1.7.2014,Clear,0.84,,,,,,
CTX201405311,1,7,Ing. Jan Přibyl,Clear,0.9433,,,,,,
CTX201405311,1,8,Mgr. Jana Přibylová,Clear,0.9542,,,,,,
CTX201405311,1,9,Spodní 682,Noisy,0.7785,,,,,,
CTX201405311,1,10,Spodní 682,Noisy,0.7785,,,,,,
CTX201405311,1,11,625 00 Brno,Noisy,0.7135,,,,,,
CTX201405311,1,12,625 00 Brno,Noisy,0.7135,,,,,,
CTX201405311,1,13,VĚC: zpráva o provedení záchranného archeologického výzkumu při akci - Čáslav - novostavba,Noisy,0.7999,,,,,,
CTX201405311,1,14,"rodinného domu na ppč. 1642/17,18 v k.ú. Čáslav.",Clear,0.8121,,,dům,,,
CTX201405311,1,15,V souladu se zněním zákona č.20/87 Sb. v platném znění byl na základě ohlášení zahájení výkopových prací,Clear,0.9402,,,,,,
CTX201405311,1,16,"proveden archeologický dohled při akci: Čáslav - novostavba rodinného domu na ppč. 1642/17, 18 v k.ú.",Clear,0.8632,,,dům,,,
CTX201405311,1,17,Čáslav.,Clear,0.9342,,,,,,
CTX201405311,1,18,,Empty,0.0,,,,,,
CTX201405311,1,19,Akce probíhala na západním okraji města v poloze „Vodranty“. V těsném sousedství stavby došlo v minulosti,Clear,0.9513,,,město; stavba,,,
CTX201405311,1,20,"k zachycení polykulturního pravěkého a středověkého osídlení, proto nešlo dopředu vyloučit možnost, že",Clear,0.9593,,,,,,
CTX201405311,1,21,v průběhu akce dojde k poškození důležitých archeologických situací.,Clear,0.9816,,,,,,
CTX201405311,1,22,Archeologický dohled při stavbě proběhl formou revize (20.6.2014) skrývky ornice a výkopů základových,Clear,0.9491,,,stavba; ornice; výkop,,,
CTX201405311,1,23,pasů pro rodinný dům. Na profilech výkopů bylo patrné souvrství hnědé ornice s podorničím na intaktním,Clear,0.978,,,dům; výkop; ornice,,,
CTX201405311,1,24,"podloží, které tvořila intaktní spraš.",Clear,0.9547,,,,,,
CTX201405311,1,25,K zachycení archeologických situací ani materiálu při akci nedošlo. Vzhledem k negativním archeologickým,Clear,0.99,,,,,,
CTX201405311,1,26,zjištěním byl prostor stavby po ukončení dohledu uvolněn pro dokončení akce.,Clear,0.9852,,,stavba,,,
CTX201405311,1,27,"Archeologický dohled při stavbě provedl Mgr. Filip Velímský, Ph.D. (ARÚ AV ČR, Praha, v.v.i., pracoviště",Clear,0.8652,,,stavba,,,
CTX201405311,1,28,"Kutná Hora). Terénní dokumentace je uložena v Archeologickém ústavu AV ČR, Praha, v.v.i., pracoviště",Noisy,0.7999,,,dokumentace,,,
CTX201405311,1,29,Kutná Hora.,Clear,0.9534,,,,,,
CTX201405311,1,30,"Závěrem je možno konstatovat, že byla dodržena všechna zákonná ustanovení o ochraně",Clear,0.9421,,,,,,
CTX201405311,1,31,archeologických památek.,Clear,0.9398,,,,,,
CTX201405311,1,32,,Empty,0.0,,,,,,
CTX201405311,1,33,"PhDr. Radka Šumberová, Ph.D.",Clear,0.8459,,,,,,
CTX201405311,1,34,Vedoucí pracoviště Kutná Hora,Clear,0.9812,,,,,,
CTX201405311,1,35,"Zpracoval: Mgr. Filip Velímský, Ph.D.",Clear,0.895,,,,,,
CTX201601688,1,1,SKU Hrovnadbělou,Clear,0.9152,,,,,,
CTX201601688,1,2,,Empty,0.0,,,,,,
CTX201601688,1,3,"Hrad, sběry 1998",Clear,0.8209,,,hrad,,,
CTX201601688,1,4,,Empty,0.0,,,,,,
CTX201601688,1,5,Muzeum a galerie v Rychnově n. Kn.,Noisy,0.7999,,,muzeum,,,
CTX201601688,1,6,PhDr. Martina Beková,Clear,0.9062,,,,,,
CTX201601688,1,7,Bohumír Dragoun,Clear,0.9065,,,,,,
CTX201601688,2,1,"SKUHROV NAD BĚLOU hrad, sběry 1998",Clear,0.9015,,,hrad,,,
CTX201601688,2,2,Geomorfologický popis,Clear,0.942,,,,,,
CTX201601688,2,3,"Hrad se nachází na ostrožně nad řekou Bělou, na úpatí svahů svírajících tok Bělé v rámci",Clear,0.9863,,,hrad,,,
CTX201601688,2,4,"skuhrovské části Podorlické pahorkatiny (SLÁDEK, J. 1977: Zeměpisné vymezení a",Clear,0.8926,,,,,,
CTX201601688,2,5,"regionální členění in: Příroda Orlických hor a Podorlicka, Praha 1977, 13-87).",Clear,0.854,,,,,,
CTX201601688,2,6,,Empty,0.0,,,,,,
CTX201601688,2,7,Podloží a půdní pokryv,Clear,0.9733,,,,,,
CTX201601688,2,8,"Oglejené půdy na fylitech ( NÁLEVKA, B. 1977: Půdní poměry, in: Příroda Orlických hor a",Clear,0.8581,,,,,,
CTX201601688,2,9,"Podorlicka, Praha 1977, 287-308.).",Noisy,0.6829,,,,,,
CTX201601688,2,10,,Empty,0.0,,,,,,
CTX201601688,2,11,Historie naleziště,Clear,0.9353,,,,,,
CTX201601688,2,12,"Hrad na ostrožně, dvojdílný (předhradí a vlastní hradní areál, patrně plášťový). Patrně založen",Clear,0.9679,,,hrad; předhradí,,,
CTX201601688,2,13,"Tasem ze Skuhrova kolem r. 1320, za Jiřího z Poděbrad pustne, v roce 1558 jmenován jako",Clear,0.9077,,,,,,
CTX201601688,2,14,"pustý (Musil, F., Svoboda, L. 1998: Hrady zámky a tvrze okresu Rychnov nad Kněžnou, s.",Clear,0.8683,,,hrad; zámek (sídlo elity); zámek; tvrz,,,
CTX201601688,2,15,153-156).,Non-text,0.0,,,,,,
CTX201601688,2,16,,Empty,0.0,,,,,,
CTX201601688,2,17,Okolnosti a cíl výzkumu,Clear,0.9698,,,,,,
CTX201601688,2,18,Sběr.,Clear,0.8616,,,,,,
CTX201601688,2,19,"1. Sběr J. Slavík, Památkový ústav Pardubice.",Noisy,0.7999,,,,,,
CTX201601688,2,20,2. Sběr archeologický kroužek Villa Nova pod vedením D. Vícha.,Clear,0.8813,,,kroužek,,,
CTX201601688,2,21,"3. Sběr Slavík, Památkový ústav Pardubice",Noisy,0.7999,,,,,,
CTX201601688,2,22,Metoda výzkumu,Clear,0.9751,,,,,,
CTX201601688,2,23,Povrchový sběr.,Clear,0.9379,,,,,,
CTX201601688,2,24,,Empty,0.0,,,,,,
CTX201601688,2,25,Zaměření,Clear,0.978,,,,,,
CTX201601688,2,26,Zaměření provedla autorka zprávy dle popisu sběračů do plánů hradu.,Clear,0.9814,,,hrad,,,
CTX201601688,2,27,,Empty,0.0,,,,,,
CTX201601688,2,28,Popis terénní situace,Clear,0.8832,,,,,,
CTX201601688,2,29,1. Sběr J. Slavík nad vnitřním příkopem jak ze strany předhradí tak vlastního hradu (viz,Clear,0.9274,,,příkop; předhradí; hrad,,,
CTX201601688,2,30,plánek polohy 1). Nalezeny 4 fragmenty keramiky. 5. 3. 1998,Noisy,0.7651,,,keramika,,,
CTX201601688,2,31,"2. Sběr archeologický kroužek Villa Nova 11. 8. 1998, úbočí hradního kopce směrem",Noisy,0.7999,,,kroužek,,,
CTX201601688,2,32,"k vesnici (viz. plánek poloha 2). Nalezeno 14 drobnějších fragmentů, okraje a zl.",Clear,0.8714,,,vesnice,,,
CTX201601688,2,33,"zásobnice, vše 14. -15. stol.",Noisy,0.741,,,zásobnice,,,
CTX201601688,2,34,"3. Sběr J. Slavík, jádro hradu (viz plánek polohy 3). Nalezeny 3 fragmenty keramiky. 5.",Clear,0.8227,,,hrad; keramika,,,
CTX201601688,2,35,3.1998,Non-text,0.0,,,,,,
CTX201601688,2,36,,Empty,0.0,,,,,,
CTX201601688,2,37,Zhodnocení a interpretace výsledků výzkumu,Clear,0.9864,,,,,,
CTX201601688,2,38,"Nalezeny zlomky keramiky z kulturních vrstev existence hradu, 14. -15. stol., naprostá",Clear,0.8854,,,keramika; hrad,,,
CTX201601688,2,39,převaha zl. z 15. stol.,Clear,0.8,,,,,,
CTX201601688,2,40,,Empty,0.0,,,,,,
CTX201601688,2,41,Seznam nálezů,Clear,0.9784,,,,,,
CTX201601688,2,42,Viz příloha,Clear,0.9638,,,,,,
CTX201601688,3,1,Přír.č.,Clear,0.8787,,,,,,
CTX201601688,3,2,Název,Clear,0.9785,,,,,,
CTX201601688,3,3,Počet,Clear,0.9545,,,,,,
CTX201601688,3,4,Výzkum,Clear,0.978,,,,,,
CTX201601688,3,5,,Empty,0.0,,,,,,
CTX201601688,3,6,Poloha,Clear,0.9021,,,,,,
CTX201601688,3,7,Inv. č.,Noisy,0.6546,,,,,,
CTX201601688,3,8,Poznámka,Clear,0.9706,,,,,,
CTX201601688,3,9,,Empty,0.0,,,,,,
CTX201601688,3,10,A678/2015,Non-text,0.0,,,,,,
CTX201601688,3,11,keramika,Clear,0.8983,,,keramika,,,
CTX201601688,3,12,4,Non-text,0.0,,,,,,
CTX201601688,3,13,,Empty,0.0,,,,,,
CTX201601688,3,14,Skuhrov,Clear,0.9058,,,,,,
CTX201601688,3,15,hrad,Clear,0.8866,,,hrad,,,
CTX201601688,3,16,,Empty,0.0,,,,,,
CTX201601688,3,17,sběr Slavík J.,Noisy,0.7999,,,,,,
CTX201601688,3,18,(viz. NZ,Noisy,0.6529,,,,,,
CTX201601688,3,19,"Skuhrov 1998,",Noisy,0.7534,,,,,,
CTX201601688,3,20,poloha 1),Noisy,0.55,,,,,,
CTX201601688,3,21,,Empty,0.0,,,,,,
CTX201601688,3,22,A1737,Non-text,0.0,,,,,,
CTX201601688,3,23,,Empty,0.0,,,,,,
CTX201601688,3,24,3 atypické zlomky z výdutí,Noisy,0.7999,,,,,,
CTX201601688,3,25,"nepolévaných nádob, prakticky bílé",Clear,0.9285,,,nádoba,,,
CTX201601688,3,26,"zboží, 2. pol. 15. stol. + zlomek",Noisy,0.7018,,,zboží,,,
CTX201601688,3,27,okraje - velmi nizké vysazené,Noisy,0.7999,,,,,,
CTX201601688,3,28,"okruží, červená linka na okruží,",Clear,0.9476,,,,,,
CTX201601688,3,29,"další na podhrdlí, váha 90,9g.",Noisy,0.7999,,,váha,,,
CTX201601688,3,30,,Empty,0.0,,,,,,
CTX201601688,3,31,A679/2015,Non-text,0.0,,,,,,
CTX201601688,3,32,keramika,Clear,0.8983,,,keramika,,,
CTX201601688,3,33,23,Non-text,0.0,,,,,,
CTX201601688,3,34,,Empty,0.0,,,,,,
CTX201601688,3,35,Skuhrov,Clear,0.9058,,,,,,
CTX201601688,3,36,hrad,Clear,0.8866,,,hrad,,,
CTX201601688,3,37,,Empty,0.0,,,,,,
CTX201601688,3,38,sběr arch.,Clear,0.8883,,,,,,
CTX201601688,3,39,kroužek(viz.,Clear,0.8707,,,kroužek,,,
CTX201601688,3,40,NZ Skuhrov,Noisy,0.7305,,,,,,
CTX201601688,3,41,"1998,poloha 2)",Trash,0.4946,,,,,,
CTX201601688,3,42,,Empty,0.0,,,,,,
CTX201601688,3,43,A1738,Non-text,0.0,,,,,,
CTX201601688,3,44,,Empty,0.0,,,,,,
CTX201601688,3,45,14 atypických zlomků keramiky,Clear,0.8886,,,keramika,,,
CTX201601688,3,46,14./15. st. + 1 zl. masivnější,Trash,0.5341,,,,,,
CTX201601688,3,47,zásobnice + 3 zl. okrajů,Clear,0.8,,,zásobnice,,,
CTX201601688,3,48,(okruží+mísa se zahnutým,Clear,0.8861,,,mísa,,,
CTX201601688,3,49,okrajem) + 1 zl. ucha + výdutě,Noisy,0.6681,,,,,,
CTX201601688,3,50,nádob se stopami vytáčení + 1,Noisy,0.7999,,,nádoba,,,
CTX201601688,3,51,"mazanice, váha 182,1g.",Noisy,0.7589,,,mazanice; váha,,,
CTX201601688,3,52,,Empty,0.0,,,,,,
CTX201601688,3,53,A680/2015,Non-text,0.0,,,,,,
CTX201601688,3,54,keramika,Clear,0.8955,,,keramika,,,
CTX201601688,3,55,3,Non-text,0.0,,,,,,
CTX201601688,3,56,,Empty,0.0,,,,,,
CTX201601688,3,57,Skuhrov,Clear,0.9058,,,,,,
CTX201601688,3,58,hrad,Clear,0.8866,,,hrad,,,
CTX201601688,3,59,,Empty,0.0,,,,,,
CTX201601688,3,60,sběr Slavík J.,Noisy,0.7999,,,,,,
CTX201601688,3,61,(viz. NZ,Noisy,0.6529,,,,,,
CTX201601688,3,62,"Skuhrov 1998,",Noisy,0.7534,,,,,,
CTX201601688,3,63,poloha 3),Noisy,0.55,,,,,,
CTX201601688,3,64,,Empty,0.0,,,,,,
CTX201601688,3,65,A1739,Non-text,0.0,,,,,,
CTX201601688,3,66,,Empty,0.0,,,,,,
CTX201601688,3,67,2 drobné atypické zlomky + 1,Clear,0.8,,,,,,
CTX201601688,3,68,"zlomek dna - bílé zboží, 2. pol. 15.",Clear,0.8,,,zboží,,,
CTX201601688,3,69,"století, váha 14,6g.",Noisy,0.7602,,,váha,,,
CTX201601688,3,70,,Empty,0.0,,,,,,
CTX201601688,3,71,Terénní a obrazová dokumentace,Clear,0.9443,,,dokumentace,,,
CTX201601688,3,72,"Obr. 1. SKUHROV NAD BĚLOU hrad, sběry 1998. Umístění lokality a plánek hradu se zákresem",Clear,0.9208,,,hrad,,,
CTX201601688,3,73,sběrů.,Clear,0.8995,,,,,,
CTX201601688,3,74,"Obr. 2. SKUHROV NAD BĚLOU hrad, sběry 1998. Nálezy -poloha 1 (př. č. A678/2015).",Clear,0.8,,,hrad,,,
CTX201601688,3,75,"Obr. 3. SKUHROV NAD BĚLOU hrad, sběry 1998. Nálezy -poloha 2 (př. č. A679/201).",Clear,0.8,,,hrad,,,
CTX201601688,3,76,"Obr. 4. SKUHROV NAD BĚLOU hrad, sběry 1998. Nálezy - poloha 3 (př. č. A680/2015).",Clear,0.8,,,hrad,,,
CTX201601688,3,77,,Empty,0.0,,,,,,
CTX201601688,3,78,V Rychnově nad Kněžnou dne 27. 11. 2015,Noisy,0.7999,,,,,,
CTX201601688,3,79,PhDr. Martina Beková,Clear,0.9055,,,,,,
CTX201601688,3,80,Bohumír Dragoun,Clear,0.9102,,,,,,
CTX201601688,4,1,"Obr. 1. SKUHROV NAD BĚLOU hrad, sběry 1998. Umístění lokality a plánek hradu se",Clear,0.914,,,hrad,,,
CTX201601688,4,2,zákresem sběrů.,Clear,0.9279,,,,,,
